CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Name
12840.0,144,4,2726.77,1,3,4,134,🛒 Occasional Shoppers
12841.0,5,25,3991.58,4,4,4,444,🏆 High-Value Champions
12842.0,70,2,1118.99,2,2,3,223,🛒 Occasional Shoppers
12843.0,66,8,1702.26,2,4,4,244,🛒 Occasional Shoppers
12844.0,29,2,325.96000000000004,3,2,2,322,🛒 Occasional Shoppers
12845.0,267,4,354.09,1,3,2,132,🛒 Occasional Shoppers
12847.0,22,1,843.64,3,1,3,313,🛒 Occasional Shoppers
12849.0,31,2,1010.29,3,2,3,323,🛒 Occasional Shoppers
12851.0,97,1,131.81,2,1,1,211,⚠️ At-Risk / Lost
12852.0,295,1,311.55,1,1,2,112,⚠️ At-Risk / Lost
12853.0,135,6,1957.1000000000001,2,4,4,244,🛒 Occasional Shoppers
12854.0,79,3,1316.25,2,3,3,233,🛒 Occasional Shoppers
12855.0,373,1,38.1,1,1,1,111,⚠️ At-Risk / Lost
12856.0,8,6,2170.78,4,4,4,444,🏆 High-Value Champions
12857.0,211,2,1106.4,1,2,3,123,🛒 Occasional Shoppers
12863.0,52,1,521.2,2,1,2,212,🛒 Occasional Shoppers
12864.0,138,1,147.12,2,1,1,211,⚠️ At-Risk / Lost
12865.0,26,2,1568.23,3,2,3,323,🛒 Occasional Shoppers
12866.0,283,1,559.12,1,1,2,112,⚠️ At-Risk / Lost
12867.0,26,7,4009.34,3,4,4,344,🏆 High-Value Champions
12868.0,186,6,1607.0600000000002,1,4,3,143,🛒 Occasional Shoppers
12871.0,84,2,380.64,2,2,2,222,🛒 Occasional Shoppers
12872.0,327,2,599.97,1,2,2,122,🛒 Occasional Shoppers
12873.0,282,1,374.0,1,1,2,112,⚠️ At-Risk / Lost
12875.0,143,2,343.2300000000001,1,2,2,122,🛒 Occasional Shoppers
12876.0,58,2,2218.02,2,2,4,224,🛒 Occasional Shoppers
12877.0,4,12,1535.77,4,4,3,443,🏆 High-Value Champions
12878.0,236,2,854.99,1,2,3,123,🛒 Occasional Shoppers
12879.0,45,3,573.22,3,3,2,332,🛒 Occasional Shoppers
12881.0,276,1,298.0,1,1,1,111,⚠️ At-Risk / Lost
12882.0,9,2,1463.04,4,2,3,423,🛒 Occasional Shoppers
12883.0,25,4,703.47,3,3,3,333,🔄 Loyal Regulars
12884.0,88,1,309.05,2,1,2,212,🛒 Occasional Shoppers
12885.0,63,3,1175.22,2,3,3,233,🛒 Occasional Shoppers
12886.0,68,2,1378.4,2,2,3,223,🛒 Occasional Shoppers
12888.0,214,2,354.12,1,2,2,122,🛒 Occasional Shoppers
12890.0,24,1,376.71999999999997,3,1,2,312,🛒 Occasional Shoppers
12891.0,186,3,331.0,1,3,2,132,🛒 Occasional Shoppers
12893.0,31,1,176.55,3,1,1,311,🛒 Occasional Shoppers
12895.0,42,2,372.8,3,2,2,322,🛒 Occasional Shoppers
12897.0,205,2,216.5,1,2,1,121,⚠️ At-Risk / Lost
12901.0,9,28,17654.54,4,4,4,444,🏆 High-Value Champions
12902.0,265,1,138.68,1,1,1,111,⚠️ At-Risk / Lost
12904.0,18,2,496.06,4,2,2,422,🛒 Occasional Shoppers
12906.0,12,5,2919.81,4,3,4,434,🏆 High-Value Champions
12908.0,176,2,750.0,1,2,3,123,🛒 Occasional Shoppers
12909.0,40,5,2178.67,3,3,4,334,🔄 Loyal Regulars
12910.0,23,8,3075.04,3,4,4,344,🏆 High-Value Champions
12912.0,3,5,1662.3,4,3,4,434,🏆 High-Value Champions
12913.0,5,5,2483.63,4,4,4,444,🏆 High-Value Champions
12915.0,149,2,363.65,1,2,2,122,🛒 Occasional Shoppers
12916.0,139,4,2944.95,2,3,4,234,🛒 Occasional Shoppers
12917.0,128,1,594.0,2,1,2,212,🛒 Occasional Shoppers
12919.0,8,6,1335.19,4,4,3,443,🏆 High-Value Champions
12920.0,17,1,162.78,4,1,1,411,🛒 Occasional Shoppers
12921.0,9,37,16587.09,4,4,4,444,🏆 High-Value Champions
12922.0,161,1,405.38,1,1,2,112,⚠️ At-Risk / Lost
12923.0,64,1,172.82,2,1,1,211,⚠️ At-Risk / Lost
12924.0,88,4,933.7,2,3,3,233,🛒 Occasional Shoppers
12925.0,5,2,694.05,4,2,3,423,🛒 Occasional Shoppers
12928.0,35,5,2062.7000000000003,3,4,4,344,🏆 High-Value Champions
12929.0,312,1,117.85,1,1,1,111,⚠️ At-Risk / Lost
12930.0,78,2,415.8,2,2,2,222,🛒 Occasional Shoppers
12931.0,22,15,42055.96,3,4,4,344,🏆 High-Value Champions
12933.0,24,3,607.53,3,3,2,332,🛒 Occasional Shoppers
12935.0,2,7,2160.7,4,4,4,444,🏆 High-Value Champions
12936.0,17,4,1063.9,4,3,3,433,🔄 Loyal Regulars
12937.0,15,4,1504.27,4,3,3,433,🔄 Loyal Regulars
12938.0,26,1,114.14,3,1,1,311,🛒 Occasional Shoppers
12939.0,64,8,11581.8,2,4,4,244,🛒 Occasional Shoppers
12940.0,55,2,899.69,2,2,3,223,🛒 Occasional Shoppers
12942.0,131,3,675.6,2,3,3,233,🛒 Occasional Shoppers
12944.0,36,2,604.51,3,2,2,322,🛒 Occasional Shoppers
12945.0,288,1,462.95,1,1,2,112,⚠️ At-Risk / Lost
12947.0,144,6,1603.99,1,4,3,143,🛒 Occasional Shoppers
12948.0,16,7,2064.95,4,4,4,444,🏆 High-Value Champions
12949.0,31,8,4167.22,3,4,4,344,🏆 High-Value Champions
12950.0,2,3,1843.0,4,3,4,434,🏆 High-Value Champions
12951.0,9,6,1064.07,4,4,3,443,🏆 High-Value Champions
12952.0,6,4,1387.79,4,3,3,433,🔄 Loyal Regulars
12953.0,10,1,329.85,4,1,2,412,🛒 Occasional Shoppers
12955.0,1,11,4757.16,4,4,4,444,🏆 High-Value Champions
12956.0,306,1,108.07,1,1,1,111,⚠️ At-Risk / Lost
12957.0,10,8,4017.54,4,4,4,444,🏆 High-Value Champions
12962.0,7,2,266.39,4,2,1,421,🛒 Occasional Shoppers
12963.0,8,8,1856.63,4,4,4,444,🏆 High-Value Champions
12965.0,89,1,769.8100000000001,2,1,3,213,🛒 Occasional Shoppers
12966.0,10,1,160.18,4,1,1,411,🛒 Occasional Shoppers
12967.0,358,2,1660.9,1,2,4,124,🛒 Occasional Shoppers
12968.0,112,1,135.95,2,1,1,211,⚠️ At-Risk / Lost
12970.0,7,4,405.47,4,3,2,432,🛒 Occasional Shoppers
12971.0,4,86,11189.91,4,4,4,444,🏆 High-Value Champions
12974.0,198,1,144.8,1,1,1,111,⚠️ At-Risk / Lost
12976.0,212,1,738.6,1,1,3,113,🛒 Occasional Shoppers
12977.0,156,1,39.239999999999995,1,1,1,111,⚠️ At-Risk / Lost
12980.0,158,9,7374.900000000001,1,4,4,144,🛒 Occasional Shoppers
12981.0,30,2,372.21999999999997,3,2,2,322,🛒 Occasional Shoppers
12982.0,243,1,390.54,1,1,2,112,⚠️ At-Risk / Lost
12984.0,19,1,97.5,3,1,1,311,🛒 Occasional Shoppers
12985.0,1,2,1239.38,4,2,3,423,🛒 Occasional Shoppers
12987.0,74,2,558.7,2,2,2,222,🛒 Occasional Shoppers
12988.0,292,1,505.82,1,1,2,112,⚠️ At-Risk / Lost
12989.0,3,15,6924.110000000001,4,4,4,444,🏆 High-Value Champions
12990.0,31,3,409.5,3,3,2,332,🛒 Occasional Shoppers
12991.0,23,2,503.76,3,2,2,322,🛒 Occasional Shoppers
12993.0,23,4,414.76,3,3,2,332,🛒 Occasional Shoppers
12994.0,4,3,974.4200000000001,4,3,3,433,🔄 Loyal Regulars
12995.0,85,1,211.32,2,1,1,211,⚠️ At-Risk / Lost
12997.0,22,4,1226.89,3,3,3,333,🔄 Loyal Regulars
12999.0,196,3,455.88,1,3,2,132,🛒 Occasional Shoppers
13000.0,107,3,534.85,2,3,2,232,🛒 Occasional Shoppers
13001.0,4,13,9785.970000000001,4,4,4,444,🏆 High-Value Champions
13002.0,318,1,120.94999999999999,1,1,1,111,⚠️ At-Risk / Lost
13003.0,106,3,149.05,2,3,1,231,🛒 Occasional Shoppers
13004.0,12,18,5655.91,4,4,4,444,🏆 High-Value Champions
13005.0,174,2,513.7,1,2,2,122,🛒 Occasional Shoppers
13006.0,56,1,81.57,2,1,1,211,⚠️ At-Risk / Lost
13008.0,323,1,229.46999999999997,1,1,1,111,⚠️ At-Risk / Lost
13011.0,372,1,50.550000000000004,1,1,1,111,⚠️ At-Risk / Lost
13012.0,9,8,1646.8400000000001,4,4,3,443,🏆 High-Value Champions
13013.0,1,13,4810.9400000000005,4,4,4,444,🏆 High-Value Champions
13014.0,11,10,3466.2799999999997,4,4,4,444,🏆 High-Value Champions
13015.0,53,5,3339.64,2,4,4,244,🛒 Occasional Shoppers
13016.0,73,3,789.89,2,3,3,233,🛒 Occasional Shoppers
13017.0,7,1,204.0,4,1,1,411,🛒 Occasional Shoppers
13018.0,16,28,7277.7,4,4,4,444,🏆 High-Value Champions
13021.0,4,9,2616.38,4,4,4,444,🏆 High-Value Champions
13023.0,64,2,689.9,2,2,3,223,🛒 Occasional Shoppers
13026.0,1,5,975.36,4,4,3,443,🏆 High-Value Champions
13027.0,114,6,6912.0,2,4,4,244,🛒 Occasional Shoppers
13028.0,23,2,661.3199999999999,3,2,2,322,🛒 Occasional Shoppers
13029.0,31,3,1247.5,3,3,3,333,🔄 Loyal Regulars
13030.0,11,2,752.4399999999999,4,2,3,423,🛒 Occasional Shoppers
13032.0,52,2,1010.18,2,2,3,223,🛒 Occasional Shoppers
13033.0,357,1,190.55,1,1,1,111,⚠️ At-Risk / Lost
13034.0,55,2,642.77,2,2,2,222,🛒 Occasional Shoppers
13035.0,74,2,921.88,2,2,3,223,🛒 Occasional Shoppers
13037.0,138,3,881.07,2,3,3,233,🛒 Occasional Shoppers
13038.0,80,3,908.46,2,3,3,233,🛒 Occasional Shoppers
13040.0,9,2,676.99,4,2,3,423,🛒 Occasional Shoppers
13043.0,273,1,516.42,1,1,2,112,⚠️ At-Risk / Lost
13044.0,291,1,560.47,1,1,2,112,⚠️ At-Risk / Lost
13045.0,99,1,305.28000000000003,2,1,1,211,⚠️ At-Risk / Lost
13046.0,31,2,629.31,3,2,2,322,🛒 Occasional Shoppers
13047.0,32,10,3237.54,3,4,4,344,🏆 High-Value Champions
13048.0,14,4,1819.41,4,3,4,434,🏆 High-Value Champions
13049.0,64,2,656.6800000000001,2,2,2,222,🛒 Occasional Shoppers
13050.0,15,17,5836.86,4,4,4,444,🏆 High-Value Champions
13052.0,212,1,348.15000000000003,1,1,2,112,⚠️ At-Risk / Lost
13055.0,78,3,1214.41,2,3,3,233,🛒 Occasional Shoppers
13058.0,25,3,271.40000000000003,3,3,1,331,🛒 Occasional Shoppers
13059.0,250,1,183.4,1,1,1,111,⚠️ At-Risk / Lost
13060.0,254,1,307.53,1,1,2,112,⚠️ At-Risk / Lost
13061.0,72,1,248.61,2,1,1,211,⚠️ At-Risk / Lost
13062.0,191,1,346.98,1,1,2,112,⚠️ At-Risk / Lost
13064.0,13,4,1105.59,4,3,3,433,🔄 Loyal Regulars
13065.0,373,1,205.86,1,1,1,111,⚠️ At-Risk / Lost
13066.0,24,2,470.8,3,2,2,322,🛒 Occasional Shoppers
13067.0,82,1,115.46000000000001,2,1,1,211,⚠️ At-Risk / Lost
13068.0,10,2,344.0,4,2,2,422,🛒 Occasional Shoppers
13069.0,1,24,4431.44,4,4,4,444,🏆 High-Value Champions
13070.0,192,1,228.8,1,1,1,111,⚠️ At-Risk / Lost
13072.0,267,1,177.15,1,1,1,111,⚠️ At-Risk / Lost
13075.0,130,1,919.61,2,1,3,213,🛒 Occasional Shoppers
13077.0,1,4,728.02,4,3,3,433,🔄 Loyal Regulars
13078.0,3,26,12627.94,4,4,4,444,🏆 High-Value Champions
13079.0,4,5,220.10000000000002,4,4,1,441,🛒 Occasional Shoppers
13080.0,179,1,58.08,1,1,1,111,⚠️ At-Risk / Lost
13081.0,12,11,28337.38,4,4,4,444,🏆 High-Value Champions
13082.0,126,9,3613.63,2,4,4,244,🛒 Occasional Shoppers
13083.0,4,2,303.75,4,2,1,421,🛒 Occasional Shoppers
13085.0,158,2,416.08000000000004,1,2,2,122,🛒 Occasional Shoppers
13089.0,3,97,58762.08,4,4,4,444,🏆 High-Value Champions
13090.0,9,14,8910.82,4,4,4,444,🏆 High-Value Champions
13091.0,28,1,345.82,3,1,2,312,🛒 Occasional Shoppers
13092.0,71,5,477.83,2,4,2,242,🛒 Occasional Shoppers
13093.0,276,8,7832.47,1,4,4,144,🛒 Occasional Shoppers
13094.0,21,12,1927.3200000000002,3,4,4,344,🏆 High-Value Champions
13095.0,71,1,74.39999999999999,2,1,1,211,⚠️ At-Risk / Lost
13097.0,33,10,6003.22,3,4,4,344,🏆 High-Value Champions
13098.0,1,28,28882.44,4,4,4,444,🏆 High-Value Champions
13099.0,99,1,207.35999999999999,2,1,1,211,⚠️ At-Risk / Lost
13101.0,234,1,101.19,1,1,1,111,⚠️ At-Risk / Lost
13102.0,1,24,6424.09,4,4,4,444,🏆 High-Value Champions
13103.0,40,1,243.94,3,1,1,311,🛒 Occasional Shoppers
13104.0,3,6,1098.48,4,4,3,443,🏆 High-Value Champions
13106.0,133,1,76.5,2,1,1,211,⚠️ At-Risk / Lost
13107.0,44,4,1531.6200000000001,3,3,3,333,🔄 Loyal Regulars
13108.0,373,1,350.06,1,1,2,112,⚠️ At-Risk / Lost
13109.0,60,2,786.54,2,2,3,223,🛒 Occasional Shoppers
13110.0,31,7,1488.67,3,4,3,343,🔄 Loyal Regulars
13113.0,1,24,12245.960000000001,4,4,4,444,🏆 High-Value Champions
13115.0,12,4,2294.78,4,3,4,434,🏆 High-Value Champions
13116.0,138,1,501.14,2,1,2,212,🛒 Occasional Shoppers
13117.0,22,8,984.91,3,4,3,343,🔄 Loyal Regulars
13118.0,20,5,1197.81,3,4,3,343,🔄 Loyal Regulars
13120.0,239,1,30.599999999999998,1,1,1,111,⚠️ At-Risk / Lost
13121.0,269,1,283.73,1,1,1,111,⚠️ At-Risk / Lost
13122.0,94,2,922.39,2,2,3,223,🛒 Occasional Shoppers
13124.0,90,3,3756.33,2,3,4,234,🛒 Occasional Shoppers
13126.0,5,8,2099.64,4,4,4,444,🏆 High-Value Champions
13127.0,78,1,259.17,2,1,1,211,⚠️ At-Risk / Lost
13130.0,94,1,64.0,2,1,1,211,⚠️ At-Risk / Lost
13131.0,23,3,1073.3,3,3,3,333,🔄 Loyal Regulars
13132.0,262,1,77.3,1,1,1,111,⚠️ At-Risk / Lost
13133.0,274,2,109.8,1,2,1,121,⚠️ At-Risk / Lost
13134.0,86,4,1793.58,2,3,4,234,🛒 Occasional Shoppers
13135.0,197,1,3096.0,1,1,4,114,🛒 Occasional Shoppers
13136.0,56,5,2607.61,2,4,4,244,🛒 Occasional Shoppers
13137.0,11,8,3603.29,4,4,4,444,🏆 High-Value Champions
13138.0,22,6,962.39,3,4,3,343,🔄 Loyal Regulars
13139.0,16,7,5064.94,4,4,4,444,🏆 High-Value Champions
13140.0,108,3,422.47,2,3,2,232,🛒 Occasional Shoppers
13141.0,85,5,2388.75,2,4,4,244,🛒 Occasional Shoppers
13142.0,19,1,307.09,3,1,2,312,🛒 Occasional Shoppers
13144.0,333,1,110.95,1,1,1,111,⚠️ At-Risk / Lost
13145.0,40,4,618.52,3,3,2,332,🛒 Occasional Shoppers
13146.0,26,1,228.91,3,1,1,311,🛒 Occasional Shoppers
13147.0,10,4,712.8000000000001,4,3,3,433,🔄 Loyal Regulars
13148.0,29,12,3683.26,3,4,4,344,🏆 High-Value Champions
13149.0,14,4,1676.06,4,3,4,434,🏆 High-Value Champions
13151.0,296,1,1257.8700000000001,1,1,3,113,🛒 Occasional Shoppers
13153.0,6,1,486.22,4,1,2,412,🛒 Occasional Shoppers
13155.0,33,4,971.76,3,3,3,333,🔄 Loyal Regulars
13157.0,49,4,1741.22,3,3,4,334,🔄 Loyal Regulars
13158.0,95,4,1201.06,2,3,3,233,🛒 Occasional Shoppers
13159.0,9,4,1429.35,4,3,3,433,🔄 Loyal Regulars
13160.0,22,1,91.8,3,1,1,311,🛒 Occasional Shoppers
13161.0,313,1,112.75,1,1,1,111,⚠️ At-Risk / Lost
13162.0,122,4,1688.29,2,3,4,234,🛒 Occasional Shoppers
13165.0,46,2,1021.48,3,2,3,323,🛒 Occasional Shoppers
13166.0,283,1,417.2,1,1,2,112,⚠️ At-Risk / Lost
13167.0,19,4,791.33,3,3,3,333,🔄 Loyal Regulars
13168.0,36,4,1299.59,3,3,3,333,🔄 Loyal Regulars
13169.0,64,2,712.88,2,2,3,223,🛒 Occasional Shoppers
13170.0,27,1,108.81,3,1,1,311,🛒 Occasional Shoppers
13171.0,22,3,468.41,3,3,2,332,🛒 Occasional Shoppers
13173.0,4,2,353.65,4,2,2,422,🛒 Occasional Shoppers
13174.0,16,3,2742.82,4,3,4,434,🏆 High-Value Champions
13176.0,46,1,481.49,3,1,2,312,🛒 Occasional Shoppers
13177.0,65,1,282.45,2,1,1,211,⚠️ At-Risk / Lost
13178.0,26,11,5725.47,3,4,4,344,🏆 High-Value Champions
13182.0,45,1,121.18,3,1,1,311,🛒 Occasional Shoppers
13183.0,8,9,3957.78,4,4,4,444,🏆 High-Value Champions
13184.0,15,10,1668.95,4,4,4,444,🏆 High-Value Champions
13185.0,268,1,71.4,1,1,1,111,⚠️ At-Risk / Lost
13186.0,40,3,1575.89,3,3,3,333,🔄 Loyal Regulars
13187.0,337,1,236.02,1,1,1,111,⚠️ At-Risk / Lost
13188.0,11,1,114.60000000000001,4,1,1,411,🛒 Occasional Shoppers
13189.0,19,2,260.68,3,2,1,321,🛒 Occasional Shoppers
13192.0,95,2,911.94,2,2,3,223,🛒 Occasional Shoppers
13193.0,61,1,112.08,2,1,1,211,⚠️ At-Risk / Lost
13194.0,136,1,60.7,2,1,1,211,⚠️ At-Risk / Lost
13196.0,11,4,1797.78,4,3,4,434,🏆 High-Value Champions
13198.0,10,6,3401.2400000000002,4,4,4,444,🏆 High-Value Champions
13199.0,4,38,9817.12,4,4,4,444,🏆 High-Value Champions
13200.0,19,4,870.09,3,3,3,333,🔄 Loyal Regulars
13203.0,10,4,869.46,4,3,3,433,🔄 Loyal Regulars
13207.0,15,2,250.26000000000002,4,2,1,421,🛒 Occasional Shoppers
13208.0,59,6,1217.65,2,4,3,243,🛒 Occasional Shoppers
13209.0,30,8,5891.61,3,4,4,344,🏆 High-Value Champions
13210.0,94,1,353.48,2,1,2,212,🛒 Occasional Shoppers
13211.0,10,3,1095.42,4,3,3,433,🔄 Loyal Regulars
13212.0,20,3,786.83,3,3,3,333,🔄 Loyal Regulars
13213.0,57,5,1520.58,2,4,3,243,🛒 Occasional Shoppers
13216.0,268,1,333.74,1,1,2,112,⚠️ At-Risk / Lost
13217.0,122,3,533.98,2,3,2,232,🛒 Occasional Shoppers
13218.0,127,1,62.63999999999999,2,1,1,211,⚠️ At-Risk / Lost
13220.0,78,4,819.2900000000001,2,3,3,233,🛒 Occasional Shoppers
13221.0,240,2,847.41,1,2,3,123,🛒 Occasional Shoppers
13223.0,200,2,163.20000000000002,1,2,1,121,⚠️ At-Risk / Lost
13224.0,60,2,2155.95,2,2,4,224,🛒 Occasional Shoppers
13225.0,3,7,6463.84,4,4,4,444,🏆 High-Value Champions
13226.0,273,1,108.21000000000001,1,1,1,111,⚠️ At-Risk / Lost
13227.0,202,1,257.7,1,1,1,111,⚠️ At-Risk / Lost
13228.0,81,1,358.0,2,1,2,212,🛒 Occasional Shoppers
13229.0,226,1,160.95,1,1,1,111,⚠️ At-Risk / Lost
13230.0,4,14,2755.63,4,4,4,444,🏆 High-Value Champions
13232.0,13,7,1328.35,4,4,3,443,🏆 High-Value Champions
13233.0,74,2,605.12,2,2,2,222,🛒 Occasional Shoppers
13235.0,212,1,1031.07,1,1,3,113,🛒 Occasional Shoppers
13236.0,25,2,744.85,3,2,3,323,🛒 Occasional Shoppers
13238.0,17,4,700.73,4,3,3,433,🔄 Loyal Regulars
13239.0,262,1,329.56,1,1,2,112,⚠️ At-Risk / Lost
13240.0,96,4,663.65,2,3,2,232,🛒 Occasional Shoppers
13242.0,112,3,270.40000000000003,2,3,1,231,🛒 Occasional Shoppers
13243.0,203,1,585.12,1,1,2,112,⚠️ At-Risk / Lost
13244.0,93,1,121.74000000000001,2,1,1,211,⚠️ At-Risk / Lost
13245.0,51,1,430.5,3,1,2,312,🛒 Occasional Shoppers
13246.0,18,6,1961.52,4,4,4,444,🏆 High-Value Champions
13247.0,18,4,501.12,4,3,2,432,🛒 Occasional Shoppers
13248.0,125,2,465.68,2,2,2,222,🛒 Occasional Shoppers
13249.0,92,3,711.41,2,3,3,233,🛒 Occasional Shoppers
13253.0,157,2,1030.4,1,2,3,123,🛒 Occasional Shoppers
13255.0,9,2,399.51,4,2,2,422,🛒 Occasional Shoppers
13258.0,12,3,672.83,4,3,3,433,🔄 Loyal Regulars
13259.0,62,1,283.18,2,1,1,211,⚠️ At-Risk / Lost
13260.0,61,1,557.62,2,1,2,212,🛒 Occasional Shoppers
13261.0,269,2,944.1,1,2,3,123,🛒 Occasional Shoppers
13262.0,263,1,200.29,1,1,1,111,⚠️ At-Risk / Lost
13263.0,1,35,7436.93,4,4,4,444,🏆 High-Value Champions
13265.0,53,5,2092.66,2,4,4,244,🛒 Occasional Shoppers
13266.0,11,12,3834.2599999999998,4,4,4,444,🏆 High-Value Champions
13267.0,3,19,4521.49,4,4,4,444,🏆 High-Value Champions
13268.0,18,11,3174.75,4,4,4,444,🏆 High-Value Champions
13269.0,1,15,5343.28,4,4,4,444,🏆 High-Value Champions
13270.0,366,1,590.0,1,1,2,112,⚠️ At-Risk / Lost
13271.0,37,1,211.49,3,1,1,311,🛒 Occasional Shoppers
13272.0,31,2,276.56,3,2,1,321,🛒 Occasional Shoppers
13273.0,113,1,138.98,2,1,1,211,⚠️ At-Risk / Lost
13276.0,64,2,590.9300000000001,2,2,2,222,🛒 Occasional Shoppers
13277.0,16,4,258.4,4,3,1,431,🛒 Occasional Shoppers
13278.0,41,1,542.73,3,1,2,312,🛒 Occasional Shoppers
13279.0,78,1,137.75,2,1,1,211,⚠️ At-Risk / Lost
13280.0,122,3,798.46,2,3,3,233,🛒 Occasional Shoppers
13282.0,18,3,1132.14,4,3,3,433,🔄 Loyal Regulars
13283.0,60,2,93.66,2,2,1,221,🛒 Occasional Shoppers
13284.0,331,1,201.19,1,1,1,111,⚠️ At-Risk / Lost
13285.0,23,4,2709.12,3,3,4,334,🔄 Loyal Regulars
13291.0,156,1,361.11,1,1,2,112,⚠️ At-Risk / Lost
13292.0,39,2,578.9399999999999,3,2,2,322,🛒 Occasional Shoppers
13294.0,190,2,873.74,1,2,3,123,🛒 Occasional Shoppers
13295.0,360,1,201.20000000000002,1,1,1,111,⚠️ At-Risk / Lost
13296.0,137,1,87.4,2,1,1,211,⚠️ At-Risk / Lost
13297.0,8,4,2089.85,4,3,4,434,🏆 High-Value Champions
13298.0,1,1,360.0,4,1,2,412,🛒 Occasional Shoppers
13299.0,268,1,142.5,1,1,1,111,⚠️ At-Risk / Lost
13300.0,169,1,371.89,1,1,2,112,⚠️ At-Risk / Lost
13301.0,104,4,618.09,2,3,2,232,🛒 Occasional Shoppers
13302.0,155,1,63.75,1,1,1,111,⚠️ At-Risk / Lost
13304.0,351,1,300.42,1,1,1,111,⚠️ At-Risk / Lost
13305.0,4,10,2000.86,4,4,4,444,🏆 High-Value Champions
13307.0,120,1,15.0,2,1,1,211,⚠️ At-Risk / Lost
13308.0,23,3,1385.51,3,3,3,333,🔄 Loyal Regulars
13309.0,7,5,1456.79,4,4,3,443,🏆 High-Value Champions
13310.0,28,3,1132.03,3,3,3,333,🔄 Loyal Regulars
13311.0,4,2,598.57,4,2,2,422,🛒 Occasional Shoppers
13313.0,22,5,1555.32,3,4,3,343,🔄 Loyal Regulars
13314.0,2,3,775.94,4,3,3,433,🔄 Loyal Regulars
13316.0,37,4,5732.93,3,3,4,334,🔄 Loyal Regulars
13317.0,66,6,2273.68,2,4,4,244,🛒 Occasional Shoppers
13318.0,1,3,640.76,4,3,2,432,🛒 Occasional Shoppers
13319.0,5,26,10845.550000000001,4,4,4,444,🏆 High-Value Champions
13320.0,78,4,1532.2,2,3,3,233,🛒 Occasional Shoppers
13321.0,72,2,567.36,2,2,2,222,🛒 Occasional Shoppers
13322.0,17,1,199.48000000000002,4,1,1,411,🛒 Occasional Shoppers
13323.0,3,5,787.85,4,4,3,443,🏆 High-Value Champions
13324.0,36,10,7121.95,3,4,4,344,🏆 High-Value Champions
13325.0,82,1,675.3,2,1,3,213,🛒 Occasional Shoppers
13327.0,39,8,3627.77,3,4,4,344,🏆 High-Value Champions
13328.0,316,1,1308.48,1,1,3,113,🛒 Occasional Shoppers
13329.0,32,2,789.0,3,2,3,323,🛒 Occasional Shoppers
13330.0,93,3,1140.93,2,3,3,233,🛒 Occasional Shoppers
13332.0,14,1,350.9,4,1,2,412,🛒 Occasional Shoppers
13334.0,82,3,3502.32,2,3,4,234,🛒 Occasional Shoppers
13336.0,77,1,795.12,2,1,3,213,🛒 Occasional Shoppers
13338.0,158,1,487.02,1,1,2,112,⚠️ At-Risk / Lost
13339.0,201,1,860.12,1,1,3,113,🛒 Occasional Shoppers
13340.0,45,7,10736.48,3,4,4,344,🏆 High-Value Champions
13341.0,261,1,775.85,1,1,3,113,🛒 Occasional Shoppers
13343.0,178,1,353.43,1,1,2,112,⚠️ At-Risk / Lost
13344.0,68,3,2511.69,2,3,4,234,🛒 Occasional Shoppers
13345.0,288,1,389.5,1,1,2,112,⚠️ At-Risk / Lost
13347.0,70,1,341.36,2,1,2,212,🛒 Occasional Shoppers
13348.0,64,1,233.76,2,1,1,211,⚠️ At-Risk / Lost
13349.0,11,1,247.32,4,1,1,411,🛒 Occasional Shoppers
13350.0,16,2,979.12,4,2,3,423,🛒 Occasional Shoppers
13351.0,66,1,373.94,2,1,2,212,🛒 Occasional Shoppers
13352.0,60,1,397.97999999999996,2,1,2,212,🛒 Occasional Shoppers
13354.0,71,1,743.53,2,1,3,213,🛒 Occasional Shoppers
13355.0,122,1,674.7,2,1,3,213,🛒 Occasional Shoppers
13356.0,80,1,768.24,2,1,3,213,🛒 Occasional Shoppers
13357.0,257,1,609.4,1,1,2,112,⚠️ At-Risk / Lost
13358.0,269,1,439.03,1,1,2,112,⚠️ At-Risk / Lost
13359.0,64,1,439.56,2,1,2,212,🛒 Occasional Shoppers
13362.0,9,4,3090.7400000000002,4,3,4,434,🏆 High-Value Champions
13363.0,18,2,992.5,4,2,3,423,🛒 Occasional Shoppers
13364.0,71,1,134.95999999999998,2,1,1,211,⚠️ At-Risk / Lost
13365.0,34,2,2225.37,3,2,4,324,🛒 Occasional Shoppers
13366.0,50,1,56.160000000000004,3,1,1,311,🛒 Occasional Shoppers
13368.0,257,2,623.4,1,2,2,122,🛒 Occasional Shoppers
13369.0,366,1,308.28000000000003,1,1,2,112,⚠️ At-Risk / Lost
13370.0,372,1,754.87,1,1,3,113,🛒 Occasional Shoppers
13372.0,90,1,378.64,2,1,2,212,🛒 Occasional Shoppers
13373.0,61,3,3312.25,2,3,4,234,🛒 Occasional Shoppers
13375.0,89,1,778.65,2,1,3,213,🛒 Occasional Shoppers
13376.0,99,3,1019.76,2,3,3,233,🛒 Occasional Shoppers
13379.0,26,3,572.56,3,3,2,332,🛒 Occasional Shoppers
13381.0,32,6,3639.31,3,4,4,344,🏆 High-Value Champions
13382.0,281,1,222.99,1,1,1,111,⚠️ At-Risk / Lost
13384.0,31,7,4151.93,3,4,4,344,🏆 High-Value Champions
